2013 Committee Chairperson Elections|62|2013-10-07|2013-11-30
2014 Councilor Elections|62|2014-10-11|2014-12-07
2015 Executive Committee Elections|62|2015-05-20|2015-07-14
2016 Trustee Elections|62|2016-03-02|2016-04-13
2017 Leadership Elections|62|2017-07-28|2017-09-23
2018 Board Elections|62|2018-01-24|2018-03-18
2019 Steering Committee Elections|62|2019-07-29|2019-09-15
2020 Board Member Elections|62|2020-01-12|2020-02-19
2021 Executive Director Elections|62|2021-06-26|2021-08-02
2022 Officer Selection|62|2022-01-02|2022-02-15
2023 Councilor Elections|62|2023-08-25|2023-10-20
2024 Board Chair Elections|62|2024-09-03|2024-11-02
2000 Presidential Elections|63|2000-01-19|2000-02-18
2001 President Selection|63|2001-09-18|2001-10-27
2002 Board Chair Elections|63|2002-07-05|2002-08-23
2003 Committee Chair Elections|63|2003-10-08|2003-11-19
2004 Officer Selection|63|2004-04-01|2004-05-20
2005 President Selection|63|2005-02-12|2005-04-06
2006 Executive Board Elections|63|2006-12-03|2007-01-16
2007 Executive Elections|63|2007-12-03|2008-01-12
2008 Management Elections|63|2008-08-06|2008-09-12
2009 Executive Board Elections|63|2009-12-10|2010-01-23
2010 Councilor Elections|63|2010-01-22|2010-03-14
2011 Council Member Elections|63|2011-07-29|2011-09-18
2012 Committee Chair Elections|63|2012-08-08|2012-09-24
2013 Executive Board Elections|63|2013-11-15|2014-01-02
2014 Chairperson Elections|63|2014-10-27|2014-12-12
2015 Directorship Elections|63|2015-02-26|2015-04-19
2016 Director Elections|63|2016-03-26|2016-04-27
2017 Committee Elections|63|2017-02-11|2017-04-02
2018 Board Chair Elections|63|2018-06-22|2018-08-03
2019 Council Presidency Elections|63|2019-01-11|2019-03-09
2020 Board Member Elections|63|2020-05-06|2020-07-05
2021 Chairperson Elections|63|2021-06-29|2021-08-10
2022 Committee Elections|63|2022-12-21|2023-01-28
2023 Presidential Elections|63|2023-06-05|2023-07-24
2024 Officer Selection|63|2024-08-21|2024-10-15
2000 Trustee Elections|64|2000-05-12|2000-06-20
2001 Executive Director Elections|64|2001-05-08|2001-07-05
2002 Directorship Elections|64|2002-11-14|2002-12-24
2003 Board Elections|64|2003-05-06|2003-07-05
2004 Committee Elections|64|2004-09-06|2004-10-27
2005 Director General Elections|64|2005-02-26|2005-04-13
2006 Officer Appointments|64|2006-10-19|2006-12-12
2007 Committee Chairperson Elections|64|2007-07-10|2007-08-28
2008 Chairperson Selection|64|2008-03-04|2008-04-04
2009 Chairperson Elections|64|2009-05-30|2009-07-09
2010 Officer Selection|64|2010-09-24|2010-11-02
2011 Executive Board Elections|64|2011-02-18|2011-04-12
2012 Steering Committee Elections|64|2012-06-29|2012-08-13
2013 Directorship Elections|64|2013-01-31|2013-03-08
2014 Committee Chairperson Selection|64|2014-04-01|2014-05-09
2015 Committee Chairperson Elections|64|2015-04-09|2015-05-29
2016 Officer Selection|64|2016-08-15|2016-09-27
2017 Governing Body Elections|64|2017-08-17|2017-09-16
2018 Committee Chairperson Selection|64|2018-07-18|2018-08-27
2019 Executive Director Elections|64|2019-07-23|2019-08-30
2020 President Selection|64|2020-09-22|2020-11-16
2021 Committee Chairperson Elections|64|2021-10-11|2021-11-29
2022 Council Elections|64|2022-10-24|2022-11-28
2023 Chairperson Elections|64|2023-11-04|2023-12-15
2024 Chairperson Elections|64|2024-02-05|2024-03-27
2000 Executive Elections|65|2000-01-07|2000-02-14
2001 Chairperson Selection|65|2001-03-27|2001-05-24
2002 Board Elections|65|2002-09-28|2002-11-17
2003 President Selection|65|2003-11-20|2003-12-29
2004 Officer Selection|65|2004-06-21|2004-08-06
2005 Governing Body Elections|65|2005-11-27|2006-01-23
2006 Secretary-General Elections|65|2006-11-17|2007-01-14
2007 Executive Committee Elections|65|2007-07-22|2007-08-30
2008 Board Elections|65|2008-11-26|2009-01-17
2009 President Selection|65|2009-05-06|2009-07-01
2010 Secretary-General Elections|65|2010-02-05|2010-04-04
2011 Executive Director Elections|65|2011-02-18|2011-03-23
2012 Committee Chairperson Elections|65|2012-02-05|2012-03-08
2013 Chairperson Selection|65|2013-07-14|2013-08-14
2014 Trustee Elections|65|2014-06-22|2014-07-29
2015 President Selection|65|2015-12-03|2016-01-28
2016 Chairperson Elections|65|2016-02-01|2016-03-19
2017 Chairperson Elections|65|2017-08-27|2017-10-23
2018 Executive Board Elections|65|2018-04-22|2018-05-27
2019 Councilor Elections|65|2019-10-21|2019-12-19
2020 Governing Body Elections|65|2020-03-08|2020-05-07
2021 Councilor Elections|65|2021-03-22|2021-05-06
2022 Committee Chairperson Selection|65|2022-10-18|2022-11-17
2023 Officer Appointments|65|2023-06-17|2023-08-09
2024 Chairperson Selection|65|2024-03-01|2024-04-15
2000 Officer Appointments|66|2000-10-28|2000-12-15
2001 Secretary-General Elections|66|2001-07-09|2001-08-16
2002 Councilor Elections|66|2002-08-21|2002-09-23
2003 Directorship Elections|66|2003-09-05|2003-10-14
2004 President Selection|66|2004-01-22|2004-02-26
2005 Council Elections|66|2005-09-09|2005-10-09
2006 Directorship Elections|66|2006-05-13|2006-06-13
2007 Committee Elections|66|2007-02-06|2007-03-20
2008 Chairperson Elections|66|2008-07-11|2008-08-28
2009 Committee Chair Elections|66|2009-06-07|2009-08-05
2010 President Selection|66|2010-04-23|2010-06-07
2011 Committee Chairperson Elections|66|2011-01-27|2011-03-07
2012 President Selection|66|2012-05-04|2012-06-27
2013 Councilor Elections|66|2013-11-06|2014-01-03
2014 Board Member Elections|66|2014-10-07|2014-12-03
2015 Secretary-General Elections|66|2015-09-08|2015-11-05
2016 Chairperson Elections|66|2016-04-15|2016-06-10
2017 Steering Committee Elections|66|2017-12-06|2018-01-27
2018 Governing Body Elections|66|2018-05-15|2018-06-23
2019 Chairperson Selection|66|2019-03-13|2019-05-04
2020 Committee Chairperson Selection|66|2020-03-13|2020-04-13
2021 Council Presidency Elections|66|2021-04-26|2021-06-11
2022 Chairperson Elections|66|2022-12-11|2023-02-04
2023 Executive Elections|66|2023-09-20|2023-11-09
2024 Presidential Elections|66|2024-09-10|2024-10-22
2000 Management Elections|67|2000-08-12|2000-09-14
2001 Committee Chairperson Elections|67|2001-08-28|2001-10-09
2002 Officer Appointments|67|2002-07-20|2002-09-05
2003 Committee Chair Elections|67|2003-12-08|2004-01-20
2004 Executive Board Elections|67|2004-10-13|2004-11-30
2005 Officer Selection|67|2005-07-02|2005-08-31
2006 Board Chair Elections|67|2006-06-11|2006-07-12
2007 Executive Board Elections|67|2007-09-25|2007-11-11
2008 Secretary-General Elections|67|2008-05-14|2008-07-07
2009 Presidential Elections|67|2009-07-12|2009-08-13
2010 Council Elections|67|2010-06-12|2010-07-12
2011 Committee Chairperson Elections|67|2011-12-23|2012-01-23
2012 Director General Elections|67|2012-02-11|2012-03-21
2013 Director Elections|67|2013-12-02|2014-01-22
2014 Board Elections|67|2014-03-27|2014-05-03
2015 Presidential Elections|67|2015-06-21|2015-08-09
2016 President Selection|67|2016-05-04|2016-07-03
2017 Trustee Elections|67|2017-08-24|2017-09-29
2018 Management Elections|67|2018-09-19|2018-11-10
2019 Steering Committee Elections|67|2019-07-05|2019-08-24
2020 Executive Board Elections|67|2020-09-25|2020-11-03
2021 Board Elections|67|2021-05-11|2021-06-10
2022 Trustee Elections|67|2022-08-11|2022-09-14
2023 Executive Committee Elections|67|2023-08-26|2023-09-26
2024 Chairperson Selection|67|2024-02-19|2024-04-19
2000 Secretary-General Elections|68|2000-09-29|2000-11-05
2001 President Selection|68|2001-04-01|2001-05-03
2002 Management Elections|68|2002-02-23|2002-04-13
2003 Director Elections|68|2003-02-16|2003-04-08
2004 Committee Chairperson Selection|68|2004-10-06|2004-11-27
2005 Committee Elections|68|2005-09-10|2005-10-25
2006 Director Elections|68|2006-12-26|2007-02-11
2007 Councilor Elections|68|2007-05-20|2007-06-28
2008 Board Member Elections|68|2008-06-13|2008-08-05
2009 Board Member Elections|68|2009-05-05|2009-06-19
2010 President Selection|68|2010-01-08|2010-02-23
2011 Leadership Elections|68|2011-08-16|2011-09-15
2012 Executive Board Elections|68|2012-12-04|2013-01-25
2013 Board Member Elections|68|2013-03-09|2013-04-22
2014 Secretary-General Elections|68|2014-05-31|2014-07-06
2015 Governing Body Elections|68|2015-01-13|2015-03-07
2016 Secretary-General Elections|68|2016-08-17|2016-10-02
2017 Management Elections|68|2017-06-11|2017-07-13
2018 Council Member Elections|68|2018-12-11|2019-02-09
2019 Committee Elections|68|2019-04-13|2019-06-07
2020 Committee Elections|68|2020-01-10|2020-02-09
2021 Directorship Elections|68|2021-08-26|2021-10-09
2022 Councilor Elections|68|2022-04-22|2022-05-24
2023 Presidential Elections|68|2023-12-03|2024-01-19
2024 Leadership Elections|68|2024-08-04|2024-09-08
2000 Committee Chair Elections|69|2000-10-31|2000-12-01
2001 Leadership Elections|69|2001-04-28|2001-05-30
2002 Secretary-General Elections|69|2002-03-28|2002-04-27
2003 Committee Elections|69|2003-04-06|2003-05-30
2004 Officer Selection|69|2004-04-02|2004-05-03
2005 Leadership Elections|69|2005-02-24|2005-04-02
2006 Executive Board Elections|69|2006-03-01|2006-04-29
2007 Executive Board Elections|69|2007-03-24|2007-04-24
2008 Council Member Elections|69|2008-05-16|2008-07-03
2009 Board Chair Elections|69|2009-02-20|2009-04-04
2010 Directorship Elections|69|2010-05-04|2010-07-02
2011 Committee Chair Elections|69|2011-09-05|2011-10-11
2012 Executive Board Elections|69|2012-10-24|2012-12-06
2013 Trustee Elections|69|2013-03-25|2013-05-07
2014 Presidential Elections|69|2014-11-02|2014-12-07
2015 Secretary-General Elections|69|2015-09-28|2015-11-05
2016 Secretary-General Elections|69|2016-11-25|2016-12-26
2017 Committee Chair Elections|69|2017-08-18|2017-09-29
2018 Executive Board Elections|69|2018-08-10|2018-09-26
2019 Board Elections|69|2019-03-05|2019-04-09
2020 Board Member Elections|69|2020-10-04|2020-11-21
2021 Executive Committee Elections|69|2021-07-03|2021-08-05
2022 Secretary-General Elections|69|2022-12-15|2023-01-30
2023 Committee Chair Elections|69|2023-12-23|2024-02-17
2024 Secretary-General Elections|69|2024-01-22|2024-03-07
2000 Committee Chairperson Elections|70|2000-09-15|2000-10-31
2001 Board Elections|70|2001-11-12|2001-12-27
2002 Councilor Elections|70|2002-11-23|2003-01-08
2003 Committee Chairperson Elections|70|2003-01-23|2003-03-21
2004 Council Member Elections|70|2004-10-01|2004-11-07
2005 Governing Body Elections|70|2005-02-01|2005-03-19
2006 Steering Committee Elections|70|2006-07-04|2006-08-25
2007 Officer Appointments|70|2007-11-01|2007-12-24
2008 Steering Committee Elections|70|2008-01-17|2008-03-09
2009 Trustee Elections|70|2009-04-05|2009-06-02
2010 Councilor Elections|70|2010-10-24|2010-11-28
2011 Director General Elections|70|2011-06-05|2011-07-07
2012 Director Elections|70|2012-07-04|2012-08-26
2013 Management Elections|70|2013-02-16|2013-04-07
2014 Steering Committee Elections|70|2014-04-01|2014-05-24
2015 Committee Elections|70|2015-01-22|2015-03-04
2016 Executive Committee Elections|70|2016-03-23|2016-05-20
2017 Officer Selection|70|2017-05-30|2017-07-04
2018 Management Elections|70|2018-11-10|2018-12-25
2019 Board Member Elections|70|2019-11-22|2020-01-02
2020 Executive Director Elections|70|2020-07-20|2020-08-24
2021 Secretary-General Elections|70|2021-05-16|2021-06-15
2022 Chairperson Elections|70|2022-05-29|2022-07-22
2023 Directorship Elections|70|2023-09-25|2023-11-01
2024 Committee Chair Elections|70|2024-02-18|2024-04-08
2000 Committee Chairperson Elections|71|2000-02-10|2000-03-24
2001 Board Member Elections|71|2001-06-04|2001-07-23
2002 Executive Board Elections|71|2002-09-25|2002-10-28
2003 Governing Body Elections|71|2003-11-28|2004-01-20
2004 Executive Elections|71|2004-05-20|2004-06-23
2005 Committee Chairperson Selection|71|2005-12-16|2006-02-14
2006 Executive Elections|71|2006-09-09|2006-10-29
2007 Chairperson Selection|71|2007-08-17|2007-10-11
2008 Board Chair Elections|71|2008-04-12|2008-06-07
2009 Directorship Elections|71|2009-08-20|2009-10-12
2010 Board Chair Elections|71|2010-07-14|2010-09-06
2011 Councilor Elections|71|2011-01-22|2011-02-28
2012 Governing Body Elections|71|2012-01-27|2012-03-05
2013 Committee Chair Elections|71|2013-03-11|2013-05-08
2014 Steering Committee Elections|71|2014-04-17|2014-05-26
2015 Committee Chair Elections|71|2015-07-30|2015-09-12
2016 Director Elections|71|2016-04-17|2016-05-27
2017 President Selection|71|2017-09-11|2017-10-30
2018 Directorship Elections|71|2018-06-08|2018-08-07
2019 Chairperson Elections|71|2019-04-30|2019-06-20
2020 Committee Chair Elections|71|2020-04-12|2020-06-06
2021 Officer Selection|71|2021-09-18|2021-10-24
2022 Executive Elections|71|2022-03-19|2022-05-16
2023 President Selection|71|2023-11-14|2023-12-21
2024 Board Member Elections|71|2024-04-13|2024-05-18
2000 Directorship Elections|72|2000-02-01|2000-03-17
2001 Board Member Elections|72|2001-08-12|2001-10-11
2002 Board Elections|72|2002-05-22|2002-07-17
2003 Committee Chairperson Elections|72|2003-11-07|2003-12-28
2004 Officer Selection|72|2004-07-03|2004-08-04
2005 Executive Director Elections|72|2005-03-29|2005-05-23
2006 Council Presidency Elections|72|2006-04-14|2006-06-05
2007 Committee Chairperson Elections|72|2007-01-28|2007-03-27
2008 Council Elections|72|2008-08-25|2008-10-13
2009 Chairperson Elections|72|2009-06-15|2009-07-17
2010 Committee Elections|72|2010-10-16|2010-11-30
2011 Committee Elections|72|2011-12-13|2012-01-15
2012 Committee Chair Elections|72|2012-05-12|2012-06-12
2013 Director Elections|72|2013-02-17|2013-04-10
2014 Council Presidency Elections|72|2014-12-07|2015-01-19
2015 Trustee Elections|72|2015-07-09|2015-08-24
2016 Chairperson Selection|72|2016-01-13|2016-03-06
2017 Committee Chairperson Selection|72|2017-11-13|2017-12-21
2018 Officer Appointments|72|2018-04-19|2018-05-25
2019 Director General Elections|72|2019-01-26|2019-03-04
2020 Officer Selection|72|2020-03-29|2020-05-16
2021 Officer Appointments|72|2021-05-18|2021-07-07
2022 Executive Committee Elections|72|2022-09-17|2022-10-31
2023 Committee Chairperson Selection|72|2023-11-11|2023-12-14
2024 Committee Chair Elections|72|2024-08-02|2024-09-20
2000 Council Elections|73|2000-02-15|2000-03-30
2001 Directorship Elections|73|2001-08-15|2001-10-03
2002 Committee Elections|73|2002-09-16|2002-10-18
2003 Officer Appointments|73|2003-01-16|2003-03-10
2004 Trustee Elections|73|2004-04-24|2004-06-22
2005 Director Elections|73|2005-03-11|2005-04-17
2006 Management Elections|73|2006-12-30|2007-02-16
2007 Board Elections|73|2007-06-25|2007-08-11
2008 Executive Director Elections|73|2008-12-24|2009-02-17
2009 Executive Committee Elections|73|2009-03-21|2009-05-10
2010 Board Elections|73|2010-11-05|2010-12-25
2011 Chairperson Elections|73|2011-01-07|2011-03-01
2012 Management Elections|73|2012-08-29|2012-10-02
2013 Steering Committee Elections|73|2013-06-19|2013-08-16
2014 Executive Director Elections|73|2014-02-17|2014-03-24
2015 Committee Chair Elections|73|2015-10-06|2015-11-07
2016 Executive Committee Elections|73|2016-09-11|2016-10-24
2017 Steering Committee Elections|73|2017-07-11|2017-08-28
2018 Board Chair Elections|73|2018-06-08|2018-07-18
2019 Chairperson Selection|73|2019-08-27|2019-10-25
2020 Council Presidency Elections|73|2020-05-01|2020-06-22
2021 Committee Chairperson Elections|73|2021-09-10|2021-10-13
2022 Steering Committee Elections|73|2022-08-12|2022-10-10
2023 Directorship Elections|73|2023-05-18|2023-07-11
2024 Executive Elections|73|2024-12-23|2025-02-04
2000 Council Elections|74|2000-04-30|2000-06-05
2001 Committee Chair Elections|74|2001-01-14|2001-02-22
2002 Presidential Elections|74|2002-05-08|2002-07-04
2003 Committee Chairperson Selection|74|2003-11-10|2004-01-05
2004 Secretary-General Elections|74|2004-11-16|2004-12-19
2005 Council Elections|74|2005-07-28|2005-09-13
2006 Trustee Elections|74|2006-03-28|2006-05-13
2007 Leadership Elections|74|2007-01-08|2007-03-04
2008 Executive Elections|74|2008-07-30|2008-09-22
2009 Board Elections|74|2009-01-11|2009-03-07
2010 Director Elections|74|2010-12-17|2011-01-17
2011 Leadership Elections|74|2011-05-06|2011-06-13
2012 Officer Selection|74|2012-06-09|2012-07-16
2013 Officer Selection|74|2013-05-21|2013-07-09
2014 Board Elections|74|2014-04-12|2014-05-28
2015 Steering Committee Elections|74|2015-06-14|2015-07-20
2016 Council Member Elections|74|2016-10-17|2016-11-26
2017 Executive Committee Elections|74|2017-12-13|2018-01-16
2018 Directorship Elections|74|2018-04-20|2018-05-24
2019 Board Elections|74|2019-07-05|2019-08-08
2020 Committee Elections|74|2020-04-14|2020-05-31
2021 Chairperson Elections|74|2021-09-07|2021-10-26
2022 Steering Committee Elections|74|2022-03-18|2022-04-29
2023 Officer Appointments|74|2023-06-28|2023-08-17
2024 Director General Elections|74|2024-07-22|2024-08-27
2000 Chairperson Selection|75|2000-02-19|2000-04-12
2001 Steering Committee Elections|75|2001-11-26|2002-01-19
2002 Committee Chairperson Elections|75|2002-08-05|2002-09-27
2003 Committee Chairperson Selection|75|2003-06-17|2003-08-15
2004 Executive Board Elections|75|2004-05-21|2004-07-17
2005 Presidential Elections|75|2005-02-16|2005-04-13
2006 Board Chair Elections|75|2006-04-16|2006-05-24
2007 Executive Committee Elections|75|2007-04-02|2007-05-13
2008 Committee Chairperson Selection|75|2008-12-27|2009-02-01
2009 Council Member Elections|75|2009-01-31|2009-03-10
2010 Director General Elections|75|2010-07-17|2010-09-05
2011 Councilor Elections|75|2011-02-01|2011-04-02
2012 Governing Body Elections|75|2012-05-24|2012-06-30
2013 Officer Appointments|75|2013-11-20|2014-01-10
2014 Officer Selection|75|2014-02-06|2014-03-11
2015 Executive Board Elections|75|2015-03-24|2015-04-27
2016 Board Member Elections|75|2016-04-03|2016-05-20
2017 Councilor Elections|75|2017-03-30|2017-05-22
2018 Councilor Elections|75|2018-04-26|2018-06-21
2019 Councilor Elections|75|2019-12-04|2020-01-19
2020 Board Member Elections|75|2020-04-15|2020-06-03
2021 Director General Elections|75|2021-02-16|2021-03-23
2022 Executive Elections|75|2022-11-20|2022-12-31
2023 Chairperson Elections|75|2023-04-05|2023-05-27
2024 Management Elections|75|2024-07-22|2024-09-10
2000 Executive Committee Elections|76|2000-07-16|2000-08-31
2001 Executive Board Elections|76|2001-07-06|2001-08-30
2002 Leadership Elections|76|2002-06-29|2002-08-28
2003 Executive Elections|76|2003-02-11|2003-03-28
2004 Director General Elections|76|2004-09-16|2004-10-30
2005 Council Member Elections|76|2005-10-01|2005-11-21
2006 Executive Board Elections|76|2006-07-28|2006-09-26
2007 President Selection|76|2007-04-09|2007-06-03
2008 Officer Selection|76|2008-06-21|2008-08-02
2009 Director Elections|76|2009-10-01|2009-11-29
2010 Committee Chairperson Selection|76|2010-05-01|2010-06-09
2011 Council Member Elections|76|2011-07-13|2011-08-28
2012 Governing Body Elections|76|2012-12-17|2013-01-27
2013 Committee Chairperson Elections|76|2013-07-10|2013-09-04
2014 Chairperson Selection|76|2014-04-01|2014-05-12
2015 Management Elections|76|2015-12-16|2016-02-13
2016 Executive Board Elections|76|2016-12-29|2017-02-26
2017 Chairperson Selection|76|2017-06-15|2017-08-02
2018 Secretary-General Elections|76|2018-02-24|2018-04-10
2019 Governing Body Elections|76|2019-02-22|2019-03-30
2020 Executive Elections|76|2020-02-19|2020-04-02
2021 Directorship Elections|76|2021-06-11|2021-08-07
2022 Secretary-General Elections|76|2022-05-07|2022-06-27
2023 Steering Committee Elections|76|2023-09-30|2023-11-19
2024 Committee Chair Elections|76|2024-08-11|2024-09-20
2000 Director Elections|77|2000-09-11|2000-10-11
2001 Board Chair Elections|77|2001-12-17|2002-01-17
2002 Leadership Elections|77|2002-01-26|2002-03-22
2003 Executive Director Elections|77|2003-07-27|2003-08-28
2004 Governing Body Elections|77|2004-09-01|2004-10-04
2005 Council Elections|77|2005-03-19|2005-05-06
2006 Trustee Elections|77|2006-07-12|2006-08-28
2007 Trustee Elections|77|2007-09-17|2007-10-21
2008 Officer Appointments|77|2008-03-24|2008-05-13
2009 President Selection|77|2009-10-17|2009-11-21
2010 Governing Body Elections|77|2010-08-30|2010-10-27
2011 Secretary-General Elections|77|2011-10-18|2011-12-09
2012 Director Elections|77|2012-02-14|2012-03-25
2013 Leadership Elections|77|2013-05-15|2013-07-09
2014 Governing Body Elections|77|2014-09-22|2014-11-15
2015 Board Chair Elections|77|2015-11-20|2015-12-24
2016 Director General Elections|77|2016-07-07|2016-08-17
2017 Director General Elections|77|2017-04-29|2017-06-21
2018 Board Chair Elections|77|2018-01-13|2018-02-26
2019 Council Presidency Elections|77|2019-01-21|2019-03-09
2020 Trustee Elections|77|2020-11-11|2020-12-28
2021 Management Elections|77|2021-02-10|2021-04-06
2022 Officer Appointments|77|2022-01-17|2022-02-20
2023 Chairperson Selection|77|2023-09-02|2023-10-03
2024 Director General Elections|77|2024-02-26|2024-04-14
2000 Directorship Elections|78|2000-11-29|2001-01-19
2001 Council Presidency Elections|78|2001-06-16|2001-07-30
2002 Executive Elections|78|2002-01-14|2002-02-24
2003 Secretary-General Elections|78|2003-10-29|2003-12-22
2004 Officer Selection|78|2004-12-25|2005-02-21
2005 Council Elections|78|2005-08-16|2005-10-11
2006 Councilor Elections|78|2006-01-25|2006-03-24
2007 Secretary-General Elections|78|2007-05-15|2007-06-29
2008 Director Elections|78|2008-12-09|2009-01-09
2009 Executive Elections|78|2009-10-15|2009-12-07
2010 Officer Appointments|78|2010-02-27|2010-04-08
2011 Presidential Elections|78|2011-03-03|2011-04-08
2012 President Selection|78|2012-07-04|2012-08-12
2013 Officer Selection|78|2013-07-24|2013-09-09
2014 Director General Elections|78|2014-02-23|2014-03-31
2015 Governing Body Elections|78|2015-07-31|2015-09-05
2016 Board Chair Elections|78|2016-12-18|2017-01-18
2017 Board Member Elections|78|2017-12-17|2018-02-04
2018 Secretary-General Elections|78|2018-09-09|2018-10-25
2019 Management Elections|78|2019-03-14|2019-04-27
2020 Board Elections|78|2020-01-10|2020-03-05
2021 Leadership Elections|78|2021-09-24|2021-11-12
2022 Councilor Elections|78|2022-08-25|2022-10-22
2023 Executive Board Elections|78|2023-08-15|2023-09-28
2024 Executive Committee Elections|78|2024-06-08|2024-07-26
2000 Council Member Elections|79|2000-09-07|2000-11-06
2001 Committee Chair Elections|79|2001-09-19|2001-11-05
2002 Committee Chair Elections|79|2002-02-07|2002-04-08
2003 Governing Body Elections|79|2003-05-28|2003-07-06
2004 Management Elections|79|2004-07-05|2004-09-02
2005 Committee Elections|79|2005-12-07|2006-01-18
2006 Management Elections|79|2006-10-03|2006-12-01
2007 Chairperson Elections|79|2007-11-12|2007-12-28
2008 President Selection|79|2008-02-11|2008-03-14
2009 Committee Chairperson Selection|79|2009-07-10|2009-09-03
2010 Officer Appointments|79|2010-12-18|2011-01-29
2011 Director General Elections|79|2011-07-07|2011-08-22
2012 Council Member Elections|79|2012-09-21|2012-10-25
2013 Executive Elections|79|2013-07-07|2013-08-09
2014 Secretary-General Elections|79|2014-07-01|2014-08-01
2015 Executive Committee Elections|79|2015-04-19|2015-05-20
2016 Officer Appointments|79|2016-03-01|2016-04-29
2017 Officer Appointments|79|2017-09-21|2017-11-15
2018 Executive Elections|79|2018-09-27|2018-10-31
2019 Board Elections|79|2019-06-28|2019-08-06
2020 Chairperson Elections|79|2020-12-03|2021-01-18
2021 Executive Committee Elections|79|2021-05-31|2021-07-03
2022 Council Elections|79|2022-12-30|2023-02-17
2023 Trustee Elections|79|2023-04-28|2023-06-10
2024 Committee Elections|79|2024-03-29|2024-04-28
2000 Council Elections|80|2000-12-05|2001-01-10
2001 Secretary-General Elections|80|2001-07-12|2001-08-27
2002 Chairperson Elections|80|2002-12-25|2003-01-25
2003 Executive Board Elections|80|2003-12-24|2004-01-26
2004 Director Elections|80|2004-08-09|2004-09-20
2005 Executive Director Elections|80|2005-09-09|2005-11-06
2006 Executive Board Elections|80|2006-06-29|2006-08-26
2007 Councilor Elections|80|2007-04-04|2007-05-19
2008 Councilor Elections|80|2008-09-29|2008-11-02
2009 Director General Elections|80|2009-10-11|2009-11-23
2010 Executive Director Elections|80|2010-02-23|2010-04-14
2011 Executive Elections|80|2011-12-27|2012-02-20
2012 Executive Board Elections|80|2012-04-08|2012-06-04
2013 Director Elections|80|2013-01-16|2013-03-08
2014 Executive Director Elections|80|2014-10-01|2014-11-29
2015 Council Member Elections|80|2015-10-01|2015-11-16
2016 Directorship Elections|80|2016-02-29|2016-04-03
2017 Committee Chair Elections|80|2017-12-01|2018-01-25
2018 Committee Chairperson Elections|80|2018-08-30|2018-10-07
2019 Committee Elections|80|2019-10-21|2019-12-16
2020 Governing Body Elections|80|2020-06-03|2020-07-21
2021 Committee Chairperson Selection|80|2021-05-22|2021-07-04
2022 Executive Board Elections|80|2022-09-28|2022-10-31
2023 Director Elections|80|2023-08-24|2023-09-27
2024 Trustee Elections|80|2024-06-30|2024-08-28
